交易 #,種類,信號,日期/時間,價格 USD,合約,獲利 USD,獲利 %,累計獲利 USD,累計獲利 %,最大交易獲利 USD,最大交易獲利 %,最大交易虧損 USD,最大交易虧損 %
695,空頭出場,Stop Loss,2023-08-15 15:00,29375,25.317317,-2278.56,-0.31,-40970.57,-3.72,582.30,0.08,4076.09,0.55
695,空頭進場,Short,2023-08-14 19:15,29285,25.317317,-2278.56,-0.31,-40970.57,-3.72,582.30,0.08,4076.09,0.55
694,多頭出場,Close entry(s) order Long,2023-08-14 16:30,29596,40.388647,2948.37,0.25,-38692.01,5.05,3069.54,0.26,3231.09,0.27
694,多頭進場,Long,2023-08-14 15:45,29523,40.388647,2948.37,0.25,-38692.01,5.05,3069.54,0.26,3231.09,0.27
693,空頭出場,Close entry(s) order Short,2023-08-13 23:00,29348,114.057109,228.11,0.01,-41640.38,0.39,456.23,0.01,114.06,0
693,空頭進場,Short,2023-08-13 22:45,29350,114.057109,228.11,0.01,-41640.38,0.39,456.23,0.01,114.06,0
692,空頭出場,Close entry(s) order Short,2023-08-13 05:15,29384,174.474152,1221.32,0.02,-41868.50,2.15,1221.32,0.02,1221.32,0.02
692,空頭進場,Short,2023-08-13 04:15,29391,174.474152,1221.32,0.02,-41868.50,2.15,1221.32,0.02,1221.32,0.02
691,空頭出場,Close entry(s) order Short,2023-08-11 16:15,29369,40.937781,4011.90,0.33,-43089.81,7.58,4298.47,0.36,982.51,0.08
691,空頭進場,Short,2023-08-11 16:00,29467,40.937781,4011.90,0.33,-43089.81,7.58,4298.47,0.36,982.51,0.08
690,多頭出場,Close entry(s) order Long,2023-08-08 17:45,29694,20.532684,2546.05,0.42,-47101.72,5.06,3244.16,0.53,1149.83,0.19
690,多頭進場,Long,2023-08-08 16:45,29570,20.532684,2546.05,0.42,-47101.72,5.06,3244.16,0.53,1149.83,0.19
689,多頭出場,Close entry(s) order Long,2023-08-08 12:30,29307,59.648953,2266.66,0.13,-49647.77,4.71,3698.24,0.21,835.09,0.05
689,多頭進場,Long,2023-08-08 12:00,29269,59.648953,2266.66,0.13,-49647.77,4.71,3698.24,0.21,835.09,0.05
688,多頭出場,Close entry(s) order Long,2023-08-07 21:45,29134,15.953392,558.37,0.12,-51914.43,1.17,877.44,0.19,1340.08,0.29
688,多頭進場,Long,2023-08-07 19:15,29099,15.953392,558.37,0.12,-51914.43,1.17,877.44,0.19,1340.08,0.29
687,多頭出場,Stop Loss,2023-08-06 22:45,29037,59.500709,-6902.08,-0.4,-52472.80,-12.68,357.00,0.02,6902.08,0.4
687,多頭進場,Long,2023-08-06 22:15,29153,59.500709,-6902.08,-0.4,-52472.80,-12.68,357.00,0.02,6902.08,0.4
686,空頭出場,Close entry(s) order Short,2023-08-06 08:45,29051,153.846147,-4615.38,-0.1,-45570.72,-7.82,0,0,4615.38,0.1
686,空頭進場,Short,2023-08-06 07:45,29021,153.846147,-4615.38,-0.1,-45570.72,-7.82,0,0,4615.38,0.1
685,空頭出場,Close entry(s) order Short,2023-08-06 06:30,29052,160.367064,-4169.54,-0.09,-40955.33,-6.6,481.10,0.01,4490.28,0.1
685,空頭進場,Short,2023-08-06 04:15,29026,160.367064,-4169.54,-0.09,-40955.33,-6.6,481.10,0.01,4490.28,0.1
684,空頭出場,Close entry(s) order Short,2023-08-03 23:15,29194,39.917845,1476.96,0.13,-36785.79,2.39,2514.82,0.22,638.69,0.05
684,空頭進場,Short,2023-08-03 23:00,29231,39.917845,1476.96,0.13,-36785.79,2.39,2514.82,0.22,638.69,0.05
683,空頭出場,Close entry(s) order Short,2023-08-03 21:15,29296,33.562429,-4329.55,-0.44,-38262.75,-6.55,503.44,0.05,4463.80,0.46
683,空頭進場,Short,2023-08-03 19:15,29167,33.562429,-4329.55,-0.44,-38262.75,-6.55,503.44,0.05,4463.80,0.46
682,多頭出場,Close entry(s) order Long,2023-08-03 17:00,29227,34.498103,-4795.24,-0.47,-33933.20,-6.77,1000.44,0.1,6278.65,0.62
682,多頭進場,Long,2023-08-03 16:00,29366,34.498103,-4795.24,-0.47,-33933.20,-6.77,1000.44,0.1,6278.65,0.62
681,多頭出場,Close entry(s) order Long,2023-08-02 00:15,29377,25.92692,3318.65,0.44,-29137.96,4.91,3629.77,0.48,2255.64,0.3
681,多頭進場,Long,2023-08-01 20:00,29249,25.92692,3318.65,0.44,-29137.96,4.91,3629.77,0.48,2255.64,0.3
680,多頭出場,Close entry(s) order Long,2023-07-31 08:00,29409,35.450226,-2942.37,-0.28,-32456.60,-4.17,673.55,0.06,4466.73,0.43
680,多頭進場,Long,2023-07-31 01:45,29492,35.450226,-2942.37,-0.28,-32456.60,-4.17,673.55,0.06,4466.73,0.43
679,空頭出場,Close entry(s) order Short,2023-07-30 21:15,29144,48.522024,2232.01,0.16,-29514.24,3.27,7569.44,0.53,0,0
679,空頭進場,Short,2023-07-30 21:00,29190,48.522024,2232.01,0.16,-29514.24,3.27,7569.44,0.53,0,0
678,多頭出場,Close entry(s) order Long,2023-07-30 17:45,29357,52.033883,-2133.39,-0.14,-31746.25,-3.03,0,0,3226.10,0.21
678,多頭進場,Long,2023-07-30 17:15,29398,52.033883,-2133.39,-0.14,-31746.25,-3.03,0,0,3226.10,0.21
677,多頭出場,Stop Loss,2023-07-30 16:45,29357,76.575914,-5283.74,-0.23,-29612.86,-6.98,1148.64,0.05,5283.74,0.23
677,多頭進場,Long,2023-07-30 16:30,29426,76.575914,-5283.74,-0.23,-29612.86,-6.98,1148.64,0.05,5283.74,0.23
676,多頭出場,Close entry(s) order Long,2023-07-30 16:15,29399,92.389426,1016.28,0.04,-24329.12,1.36,5358.59,0.2,0,0
676,多頭進場,Long,2023-07-30 16:00,29388,92.389426,1016.28,0.04,-24329.12,1.36,5358.59,0.2,0,0
675,空頭出場,Stop Loss,2023-07-30 15:45,29353,146.542289,-13481.89,-0.31,-25345.41,-15.3,146.54,0,13481.89,0.31
675,空頭進場,Short,2023-07-30 12:30,29261,146.542289,-13481.89,-0.31,-25345.41,-15.3,146.54,0,13481.89,0.31
674,多頭出場,Close entry(s) order Long,2023-07-28 16:00,29483,55.71647,3008.69,0.18,-11863.51,3.53,3955.87,0.24,724.31,0.04
674,多頭進場,Long,2023-07-28 15:30,29429,55.71647,3008.69,0.18,-11863.51,3.53,3955.87,0.24,724.31,0.04
673,多頭出場,Close entry(s) order Long,2023-07-26 21:30,29479,29.3875,911.01,0.11,-14872.20,1.08,2733.04,0.32,382.04,0.04
673,多頭進場,Long,2023-07-26 21:15,29448,29.3875,911.01,0.11,-14872.20,1.08,2733.04,0.32,382.04,0.04
672,空頭出場,Close entry(s) order Short,2023-07-26 08:00,29210,65.571395,655.71,0.03,-15783.22,0.78,1901.57,0.1,196.71,0.01
672,空頭進場,Short,2023-07-26 07:45,29220,65.571395,655.71,0.03,-15783.22,0.78,1901.57,0.1,196.71,0.01
671,多頭出場,Close entry(s) order Long,2023-07-23 06:15,29930,78.207302,1094.90,0.05,-16438.93,1.33,1251.32,0.05,469.24,0.02
671,多頭進場,Long,2023-07-23 06:00,29916,78.207302,1094.90,0.05,-16438.93,1.33,1251.32,0.05,469.24,0.02
670,多頭出場,Close entry(s) order Long,2023-07-22 02:45,29932,72.437972,-4201.40,-0.19,-17533.83,-4.85,72.44,0,4201.40,0.19
670,多頭進場,Long,2023-07-22 02:00,29990,72.437972,-4201.40,-0.19,-17533.83,-4.85,72.44,0,4201.40,0.19
669,空頭出場,Close entry(s) order Short,2023-07-21 23:45,29953,41.466711,-6302.94,-0.51,-13332.43,-6.78,1161.07,0.09,6924.94,0.56
669,空頭進場,Short,2023-07-21 20:15,29801,41.466711,-6302.94,-0.51,-13332.43,-6.78,1161.07,0.09,6924.94,0.56
668,多頭出場,Close entry(s) order Long,2023-07-20 09:45,30230,46.242712,971.10,0.07,-7029.49,1.06,1063.58,0.08,1479.77,0.11
668,多頭進場,Long,2023-07-20 08:30,30209,46.242712,971.10,0.07,-7029.49,1.06,1063.58,0.08,1479.77,0.11
667,多頭出場,Close entry(s) order Long,2023-07-20 07:30,30194,53.869984,2747.37,0.17,-8000.59,3.08,2747.37,0.17,2531.89,0.16
667,多頭進場,Long,2023-07-20 06:45,30143,53.869984,2747.37,0.17,-8000.59,3.08,2747.37,0.17,2531.89,0.16
666,空頭出場,Close entry(s) order Short,2023-07-19 15:45,29830,33.49601,1674.80,0.17,-10747.96,1.91,2679.68,0.27,1674.80,0.17
666,空頭進場,Short,2023-07-19 15:15,29880,33.49601,1674.80,0.17,-10747.96,1.91,2679.68,0.27,1674.80,0.17
665,空頭出場,Close entry(s) order Short,2023-07-18 20:45,29740,29.256748,1082.50,0.12,-12422.76,1.25,1082.50,0.12,1053.24,0.12
665,空頭進場,Short,2023-07-18 20:30,29777,29.256748,1082.50,0.12,-12422.76,1.25,1082.50,0.12,1053.24,0.12
664,空頭出場,Close entry(s) order Short,2023-07-18 16:30,29857,27.134748,1818.03,0.22,-13505.26,2.15,2007.97,0.25,244.21,0.03
664,空頭進場,Short,2023-07-18 16:00,29924,27.134748,1818.03,0.22,-13505.26,2.15,2007.97,0.25,244.21,0.03
663,空頭出場,Close entry(s) order Short,2023-07-17 19:00,30038,29.32211,1524.75,0.17,-15323.29,1.83,2257.80,0.26,381.19,0.04
663,空頭進場,Short,2023-07-17 18:45,30090,29.32211,1524.75,0.17,-15323.29,1.83,2257.80,0.26,381.19,0.04
662,空頭出場,Close entry(s) order Short,2023-07-17 13:30,30063,39.642728,1189.28,0.1,-16848.03,1.45,2021.78,0.17,1268.57,0.11
662,空頭進場,Short,2023-07-17 13:15,30093,39.642728,1189.28,0.1,-16848.03,1.45,2021.78,0.17,1268.57,0.11
661,空頭出場,Close entry(s) order Short,2023-07-17 06:15,30335,65.780712,-7104.32,-0.36,-18037.32,-7.98,4867.77,0.24,7499.00,0.38
661,空頭進場,Short,2023-07-17 00:30,30227,65.780712,-7104.32,-0.36,-18037.32,-7.98,4867.77,0.24,7499.00,0.38
660,多頭出場,Close entry(s) order Long,2023-07-16 17:15,30374,91.978053,-4414.95,-0.16,-10933.00,-4.72,1839.56,0.07,5610.66,0.2
660,多頭進場,Long,2023-07-16 15:30,30422,91.978053,-4414.95,-0.16,-10933.00,-4.72,1839.56,0.07,5610.66,0.2
659,多頭出場,Close entry(s) order Long,2023-07-13 19:15,31400,18.389406,4689.30,0.82,-6518.05,5.28,5645.55,0.99,1471.15,0.26
659,多頭進場,Long,2023-07-13 18:45,31145,18.389406,4689.30,0.82,-6518.05,5.28,5645.55,0.99,1471.15,0.26
658,多頭出場,Close entry(s) order Long,2023-07-13 16:45,31022,28.14786,5516.98,0.64,-11207.35,6.62,5882.90,0.68,1857.76,0.21
658,多頭進場,Long,2023-07-13 16:30,30826,28.14786,5516.98,0.64,-11207.35,6.62,5882.90,0.68,1857.76,0.21
657,空頭出場,Stop Loss,2023-07-13 14:30,30640,49.482789,-5838.97,-0.39,-16724.33,-6.55,593.79,0.04,5838.97,0.39
657,空頭進場,Short,2023-07-13 14:00,30522,49.482789,-5838.97,-0.39,-16724.33,-6.55,593.79,0.04,5838.97,0.39
656,空頭出場,Close entry(s) order Short,2023-07-12 17:00,30507,23.322178,746.31,0.1,-10885.36,0.84,1469.30,0.21,1399.33,0.2
656,空頭進場,Short,2023-07-12 16:45,30539,23.322178,746.31,0.1,-10885.36,0.84,1469.30,0.21,1399.33,0.2
655,多頭出場,Close entry(s) order Long,2023-07-12 13:45,30788,59.42921,-1842.31,-0.1,-11631.67,-2.04,8379.52,0.46,6656.07,0.36
655,多頭進場,Long,2023-07-12 13:30,30819,59.42921,-1842.31,-0.1,-11631.67,-2.04,8379.52,0.46,6656.07,0.36
654,空頭出場,Close entry(s) order Short,2023-07-10 14:00,30160,62.111057,621.11,0.03,-9789.37,0.69,1055.89,0.06,993.78,0.05
654,空頭進場,Short,2023-07-10 13:45,30170,62.111057,621.11,0.03,-9789.37,0.69,1055.89,0.06,993.78,0.05
653,空頭出場,Close entry(s) order Short,2023-07-08 19:30,30212,81.544598,326.18,0.01,-10410.48,0.37,570.81,0.02,244.63,0.01
653,空頭進場,Short,2023-07-08 19:15,30216,81.544598,326.18,0.01,-10410.48,0.37,570.81,0.02,244.63,0.01
652,空頭出場,Close entry(s) order Short,2023-07-06 01:45,30413,41.518198,1079.47,0.09,-10736.66,1.22,1619.21,0.13,4110.30,0.33
652,空頭進場,Short,2023-07-05 21:00,30439,41.518198,1079.47,0.09,-10736.66,1.22,1619.21,0.13,4110.30,0.33
651,空頭出場,Close entry(s) order Short,2023-07-05 19:45,30448,35.67343,677.80,0.06,-11816.13,0.77,713.47,0.07,713.47,0.07
651,空頭進場,Short,2023-07-05 19:30,30467,35.67343,677.80,0.06,-11816.13,0.77,713.47,0.07,713.47,0.07
650,多頭出場,Close entry(s) order Long,2023-07-03 20:00,31206,29.828801,3102.20,0.33,-12493.92,3.68,3997.06,0.43,894.86,0.1
650,多頭進場,Long,2023-07-03 19:45,31102,29.828801,3102.20,0.33,-12493.92,3.68,3997.06,0.43,894.86,0.1
649,多頭出場,Close entry(s) order Long,2023-07-03 18:15,30937,27.113391,-3009.59,-0.36,-15596.12,-3.44,135.57,0.02,3036.70,0.36
649,多頭進場,Long,2023-07-03 18:00,31048,27.113391,-3009.59,-0.36,-15596.12,-3.44,135.57,0.02,3036.70,0.36
648,多頭出場,Close entry(s) order Long,2023-07-03 16:30,30949,45.174022,1310.05,0.09,-12586.53,1.52,1490.74,0.11,2891.14,0.21
648,多頭進場,Long,2023-07-03 16:15,30920,45.174022,1310.05,0.09,-12586.53,1.52,1490.74,0.11,2891.14,0.21
647,多頭出場,Close entry(s) order Long,2023-07-02 17:30,30569,33.503248,636.56,0.06,-13896.58,0.74,4388.93,0.43,167.52,0.02
647,多頭進場,Long,2023-07-02 17:15,30550,33.503248,636.56,0.06,-13896.58,0.74,4388.93,0.43,167.52,0.02
646,空頭出場,Close entry(s) order Short,2023-07-02 05:15,30507,61.891406,618.91,0.03,-14533.14,0.73,2228.09,0.12,309.46,0.02
646,空頭進場,Short,2023-07-02 04:45,30517,61.891406,618.91,0.03,-14533.14,0.73,2228.09,0.12,309.46,0.02
645,多頭出場,Stop Loss,2023-07-02 01:30,30581,86.612458,-5456.58,-0.21,-15152.06,-6.04,0,0,5456.58,0.21
645,多頭進場,Long,2023-07-02 01:30,30644,86.612458,-5456.58,-0.21,-15152.06,-6.04,0,0,5456.58,0.21
644,多頭出場,Close entry(s) order Long,2023-07-01 20:45,30606,101.478674,-2435.49,-0.08,-9695.47,-2.63,304.44,0.01,3044.36,0.1
644,多頭進場,Long,2023-07-01 20:30,30630,101.478674,-2435.49,-0.08,-9695.47,-2.63,304.44,0.01,3044.36,0.1
643,空頭出場,Close entry(s) order Short,2023-06-30 16:45,30015,10.556559,1615.15,0.51,-7259.98,1.77,1995.19,0.63,432.82,0.14
643,空頭進場,Short,2023-06-30 15:30,30168,10.556559,1615.15,0.51,-7259.98,1.77,1995.19,0.63,432.82,0.14
642,空頭出場,Close entry(s) order Short,2023-06-30 15:00,30139,13.068296,1803.42,0.46,-8875.14,2.02,10049.52,2.54,13.07,0
642,空頭進場,Short,2023-06-30 14:45,30277,13.068296,1803.42,0.46,-8875.14,2.02,10049.52,2.54,13.07,0
641,多頭出場,Close entry(s) order Long,2023-06-29 10:30,30423,49.139874,196.56,0.01,-10678.56,0.22,1474.20,0.1,1228.50,0.08
641,多頭進場,Long,2023-06-29 10:15,30419,49.139874,196.56,0.01,-10678.56,0.22,1474.20,0.1,1228.50,0.08
640,多頭出場,Close entry(s) order Long,2023-06-29 09:30,30432,54.293853,2171.75,0.13,-10875.12,2.5,2388.93,0.14,4072.04,0.25
640,多頭進場,Long,2023-06-29 08:15,30392,54.293853,2171.75,0.13,-10875.12,2.5,2388.93,0.14,4072.04,0.25
639,空頭出場,Close entry(s) order Short,2023-06-28 18:00,30264,22.184304,1087.03,0.16,-13046.87,1.27,1087.03,0.16,3349.83,0.5
639,空頭進場,Short,2023-06-28 16:00,30313,22.184304,1087.03,0.16,-13046.87,1.27,1087.03,0.16,3349.83,0.5
638,多頭出場,Close entry(s) order Long,2023-06-27 11:30,30512,38.921748,-4943.06,-0.41,-14133.91,-5.44,1985.01,0.17,4943.06,0.41
638,多頭進場,Long,2023-06-27 11:15,30639,38.921748,-4943.06,-0.41,-14133.91,-5.44,1985.01,0.17,4943.06,0.41
637,空頭出場,Close entry(s) order Short,2023-06-26 17:45,30217,23.59773,1982.21,0.28,-9190.84,2.23,1982.21,0.28,3728.44,0.52
637,空頭進場,Short,2023-06-26 15:45,30301,23.59773,1982.21,0.28,-9190.84,2.23,1982.21,0.28,3728.44,0.52
636,多頭出場,Stop Loss,2023-06-26 15:30,30320,33.732601,-10659.50,-1.03,-11173.05,-10.71,708.38,0.07,10659.50,1.03
636,多頭進場,Long,2023-06-26 15:00,30636,33.732601,-10659.50,-1.03,-11173.05,-10.71,708.38,0.07,10659.50,1.03
635,多頭出場,Close entry(s) order Long,2023-06-25 08:30,30757,37.376059,-7213.58,-0.62,-513.55,-6.76,485.89,0.04,9568.27,0.83
635,多頭進場,Long,2023-06-25 07:30,30950,37.376059,-7213.58,-0.62,-513.55,-6.76,485.89,0.04,9568.27,0.83
634,多頭出場,Close entry(s) order Long,2023-06-23 17:00,31242,16.732401,6525.64,1.26,6700.03,6.51,10139.84,1.96,937.01,0.18
634,多頭進場,Long,2023-06-23 16:45,30852,16.732401,6525.64,1.26,6700.03,6.51,10139.84,1.96,937.01,0.18
633,多頭出場,Close entry(s) order Long,2023-06-23 16:15,30431,28.73845,3908.43,0.45,174.39,4.06,5805.17,0.67,718.46,0.08
633,多頭進場,Long,2023-06-23 16:00,30295,28.73845,3908.43,0.45,174.39,4.06,5805.17,0.67,718.46,0.08
632,多頭出場,Close entry(s) order Long,2023-06-21 15:45,29442,21.706334,2713.29,0.43,-3734.04,2.9,5535.12,0.87,5014.16,0.79
632,多頭進場,Long,2023-06-21 15:00,29317,21.706334,2713.29,0.43,-3734.04,2.9,5535.12,0.87,5014.16,0.79
631,多頭出場,Close entry(s) order Long,2023-06-20 17:15,27095,32.002845,608.05,0.07,-6447.33,0.65,608.05,0.07,2400.21,0.28
631,多頭進場,Long,2023-06-20 17:00,27076,32.002845,608.05,0.07,-6447.33,0.65,608.05,0.07,2400.21,0.28
630,多頭出場,Close entry(s) order Long,2023-06-20 02:00,26992,35.514021,2414.95,0.25,-7055.38,2.67,3125.23,0.33,1811.22,0.19
630,多頭進場,Long,2023-06-20 01:30,26924,35.514021,2414.95,0.25,-7055.38,2.67,3125.23,0.33,1811.22,0.19
629,空頭出場,Close entry(s) order Short,2023-06-19 21:15,26811,22.574249,-7449.50,-1.25,-9470.34,-7.6,2415.44,0.4,8217.03,1.37
629,空頭進場,Short,2023-06-19 20:00,26481,22.574249,-7449.50,-1.25,-9470.34,-7.6,2415.44,0.4,8217.03,1.37
628,多頭出場,Close entry(s) order Long,2023-06-19 18:45,26629,43.07008,1033.68,0.09,-2020.83,1.07,3359.47,0.29,2024.29,0.18
628,多頭進場,Long,2023-06-19 18:15,26605,43.07008,1033.68,0.09,-2020.83,1.07,3359.47,0.29,2024.29,0.18
627,空頭出場,Close entry(s) order Short,2023-06-19 15:30,26438,70.206043,2457.21,0.13,-3054.52,2.6,6248.34,0.34,280.82,0.02
627,空頭進場,Short,2023-06-19 15:15,26473,70.206043,2457.21,0.13,-3054.52,2.6,6248.34,0.34,280.82,0.02
626,空頭出場,Close entry(s) order Short,2023-06-19 08:30,26406,87.945332,791.51,0.03,-5511.73,0.84,1319.18,0.06,1055.34,0.05
626,空頭進場,Short,2023-06-19 07:45,26415,87.945332,791.51,0.03,-5511.73,0.84,1319.18,0.06,1055.34,0.05
625,多頭出場,Close entry(s) order Long,2023-06-17 07:45,26704,38.015882,494.21,0.05,-6303.24,0.53,2433.02,0.24,2433.02,0.24
625,多頭進場,Long,2023-06-17 06:45,26691,38.015882,494.21,0.05,-6303.24,0.53,2433.02,0.24,2433.02,0.24
624,多頭出場,Close entry(s) order Long,2023-06-16 17:00,25805,28.082389,5139.08,0.71,-6797.44,5.84,6318.54,0.88,2218.51,0.31
624,多頭進場,Long,2023-06-16 16:30,25622,28.082389,5139.08,0.71,-6797.44,5.84,6318.54,0.88,2218.51,0.31
623,多頭出場,Close entry(s) order Long,2023-06-16 02:15,25453,22.943466,-4244.54,-0.72,-11936.52,-4.6,2087.86,0.35,4864.01,0.83
623,多頭進場,Long,2023-06-15 22:15,25638,22.943466,-4244.54,-0.72,-11936.52,-4.6,2087.86,0.35,4864.01,0.83
622,空頭出場,Stop Loss,2023-06-15 21:45,25495,32.16932,-8975.24,-1.11,-7691.98,-8.86,0,0,8975.24,1.11
622,空頭進場,Short,2023-06-15 21:30,25216,32.16932,-8975.24,-1.11,-7691.98,-8.86,0,0,8975.24,1.11
621,空頭出場,Close entry(s) order Short,2023-06-14 19:45,25971,42.967785,-5199.10,-0.47,1283.26,-4.88,1761.68,0.16,5199.10,0.47
621,空頭進場,Short,2023-06-14 19:15,25850,42.967785,-5199.10,-0.47,1283.26,-4.88,1761.68,0.16,5199.10,0.47
620,多頭出場,Close entry(s) order Long,2023-06-13 13:30,26245,52.539574,998.25,0.07,6482.36,0.95,1576.19,0.11,2469.36,0.18
620,多頭進場,Long,2023-06-13 13:15,26226,52.539574,998.25,0.07,6482.36,0.95,1576.19,0.11,2469.36,0.18
619,多頭出場,Close entry(s) order Long,2023-06-13 04:00,26131,42.78792,2267.76,0.2,5484.11,2.2,2267.76,0.2,1026.91,0.09
619,多頭進場,Long,2023-06-13 03:45,26078,42.78792,2267.76,0.2,5484.11,2.2,2267.76,0.2,1026.91,0.09
618,空頭出場,Close entry(s) order Short,2023-06-12 19:15,25781,35.968176,899.20,0.1,3216.35,0.88,1186.95,0.13,503.55,0.05
618,空頭進場,Short,2023-06-12 19:00,25806,35.968176,899.20,0.1,3216.35,0.88,1186.95,0.13,503.55,0.05
617,空頭出場,Close entry(s) order Short,2023-06-12 03:30,25747,35.954197,2013.44,0.22,2317.15,2.01,6076.26,0.65,8161.60,0.88
617,空頭進場,Short,2023-06-11 23:45,25803,35.954197,2013.44,0.22,2317.15,2.01,6076.26,0.65,8161.60,0.88
616,空頭出場,Stop Loss,2023-06-11 15:15,25815,18.143849,-3320.32,-0.71,303.71,-3.2,1524.08,0.33,5642.74,1.21
616,空頭進場,Short,2023-06-10 19:30,25632,18.143849,-3320.32,-0.71,303.71,-3.2,1524.08,0.33,5642.74,1.21
615,空頭出場,Close entry(s) order Short,2023-06-05 01:00,27114,42.699888,1964.19,0.17,3624.04,1.93,4269.99,0.37,1451.80,0.13
615,空頭進場,Short,2023-06-05 00:30,27160,42.699888,1964.19,0.17,3624.04,1.93,4269.99,0.37,1451.80,0.13
614,多頭出場,Close entry(s) order Long,2023-06-04 23:30,27262,104.04636,-1456.65,-0.05,1659.84,-1.41,18208.11,0.64,5514.46,0.19
614,多頭進場,Long,2023-06-04 23:15,27276,104.04636,-1456.65,-0.05,1659.84,-1.41,18208.11,0.64,5514.46,0.19
613,多頭出場,Close entry(s) order Long,2023-06-03 17:30,27320,82.372962,658.98,0.03,3116.49,0.64,658.98,0.03,5683.73,0.25
613,多頭進場,Long,2023-06-03 17:00,27312,82.372962,658.98,0.03,3116.49,0.64,658.98,0.03,5683.73,0.25
612,多頭出場,Close entry(s) order Long,2023-06-02 20:45,27289,47.676593,4386.25,0.34,2457.51,4.47,4624.63,0.36,2955.95,0.23
612,多頭進場,Long,2023-06-02 20:00,27197,47.676593,4386.25,0.34,2457.51,4.47,4624.63,0.36,2955.95,0.23
611,空頭出場,Close entry(s) order Short,2023-06-01 18:45,26958,30.889909,1050.26,0.13,-1928.74,1.08,1822.50,0.22,2316.74,0.28
611,空頭進場,Short,2023-06-01 18:15,26992,30.889909,1050.26,0.13,-1928.74,1.08,1822.50,0.22,2316.74,0.28
610,空頭出場,Close entry(s) order Short,2023-06-01 02:00,27083,36.411591,946.70,0.1,-2979.00,0.99,2621.63,0.27,218.47,0.02
610,空頭進場,Short,2023-06-01 01:45,27109,36.411591,946.70,0.1,-2979.00,0.99,2621.63,0.27,218.47,0.02
609,多頭出場,Close entry(s) order Long,2023-05-30 13:00,28044,45.681157,3106.32,0.24,-3925.70,3.34,3563.13,0.28,1233.39,0.1
609,多頭進場,Long,2023-05-30 12:15,27976,45.681157,3106.32,0.24,-3925.70,3.34,3563.13,0.28,1233.39,0.1
608,多頭出場,Close entry(s) order Long,2023-05-28 19:30,27615,47.344187,11409.95,0.88,-7032.02,13.99,16665.15,1.29,2319.87,0.18
608,多頭進場,Long,2023-05-28 18:45,27374,47.344187,11409.95,0.88,-7032.02,13.99,16665.15,1.29,2319.87,0.18
607,多頭出場,Close entry(s) order Long,2023-05-28 02:00,27093,45.779727,3891.28,0.31,-18441.96,5.01,5310.45,0.43,2426.33,0.2
607,多頭進場,Long,2023-05-28 01:45,27008,45.779727,3891.28,0.31,-18441.96,5.01,5310.45,0.43,2426.33,0.2
606,多頭出場,Close entry(s) order Long,2023-05-28 00:15,26835,84.261551,758.35,0.03,-22333.24,0.99,1095.40,0.05,1853.75,0.08
606,多頭進場,Long,2023-05-27 23:45,26826,84.261551,758.35,0.03,-22333.24,0.99,1095.40,0.05,1853.75,0.08
605,多頭出場,Stop Loss,2023-05-27 19:45,26735,71.213965,-5127.41,-0.27,-23091.60,-6.25,284.86,0.01,5127.41,0.27
605,多頭進場,Long,2023-05-27 19:45,26807,71.213965,-5127.41,-0.27,-23091.60,-6.25,284.86,0.01,5127.41,0.27
604,多頭出場,Close entry(s) order Long,2023-05-26 19:15,26673,37.863705,-5831.01,-0.57,-17964.19,-6.64,681.55,0.07,7648.47,0.75
